iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUS,Oceania,Australia,2021/11/12,188493,1452,1366.571,1877,4,10.286,7309.268,56.305,52.992,72.785,0.155,0.399,0.9,172,6.67,654,25.36,,,,,45248038,167736,1754.601,6.504,154432,5.988,0.0088,113,tests performed,37544059,19514381,17778385,251293,160104,138279,145.59,75.67,68.94,0.97,5362,36063,0.14,60.65,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/13,189608,1115,1327.714,1882,5,9.571,7352.505,43.237,51.485,72.979,0.194,0.371,0.9,179,6.941,638,24.74,,,,,45385353,137315,1759.926,5.325,152281,5.905,0.0087,114.7,tests performed,37634423,19541933,17835028,257462,90364,133907,145.94,75.78,69.16,1,5193,36551,0.142,60.65,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/14,190603,995,1289.286,1888,6,8.714,7391.089,38.584,49.995,73.212,0.233,0.338,0.91,181,7.019,615,23.848,,,,,45521180,135827,1765.193,5.267,151541,5.876,0.0085,117.5,tests performed,37695740,19563025,17872077,260638,61317,133177,146.17,75.86,69.3,1.01,5164,37105,0.144,60.65,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-11066.4,-3.49,-4.52,-429.1262168
AUS,Oceania,Australia,2021/11/15,191617,1014,1249.571,1898,10,8.143,7430.409,39.32,48.455,73.6,0.388,0.316,0.92,166,6.437,632,24.507,,,,,45640403,119223,1769.816,4.623,151142,5.861,0.0083,121,tests performed,37835866,19605792,17958614,271460,140126,131015,146.72,76.03,69.64,1.05,5080,38204,0.148,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/16,192845,1228,1253.429,1907,9,7,7478.028,47.619,48.605,73.949,0.349,0.271,0.93,157,6.088,598,23.189,,,,,45784624,144221,1775.409,5.593,152250,5.904,0.0082,121.5,tests performed,37972232,19646353,18041042,284837,136366,129169,147.25,76.18,69.96,1.1,5009,38916,0.151,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/17,194112,1267,1212.143,1922,15,8.571,7527.159,49.131,47.004,74.53,0.582,0.332,0.94,158,6.127,574,22.258,,,,,45969170,184546,1782.565,7.156,151211,5.864,0.008,124.7,tests performed,38100630,19684790,18116999,298841,128398,125514,147.74,76.33,70.25,1.16,4867,38200,0.148,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/18,195617,1505,1225.143,1933,11,8.571,7585.519,58.36,47.508,74.957,0.427,0.332,0.97,144,5.584,559,21.677,,,,,46145653,176483,1789.408,6.844,152193,5.902,0.008,124.2,tests performed,38228443,19723676,18192428,312339,127813,120641,148.24,76.48,70.55,1.21,4678,36760,0.143,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/19,196977,1360,1212,1938,5,8.714,7638.256,52.737,46.998,75.151,0.194,0.338,0.99,143,5.545,538,20.862,,,,,46318391,172738,1796.107,6.698,152908,5.929,0.0079,126.2,tests performed,38348764,19758303,18266176,324285,120321,114958,148.71,76.62,70.83,1.26,4458,34846,0.135,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/20,198442,1465,1262,1944,6,8.857,7695.065,56.809,48.937,75.383,0.233,0.343,1.01,146,5.662,547,21.211,,,,,46465112,146721,1801.796,5.689,154251,5.981,0.0082,122.2,tests performed,38420798,19779653,18309411,331734,72034,112339,148.99,76.7,71,1.29,4356,33960,0.132,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/21,199649,1207,1292.286,1948,4,8.571,7741.869,46.804,50.111,75.538,0.155,0.332,1.01,130,5.041,564,21.87,,,,,46599273,134161,1806.999,5.202,154013,5.972,0.0084,119.2,tests performed,38444149,19787505,18323181,333463,23351,106916,149.08,76.73,71.05,1.29,4146,32069,0.124,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-11018.2,-3.44,1.57,-427.2571462
AUS,Oceania,Australia,2021/11/22,200651,1002,1290.571,1968,20,10,7780.724,38.855,50.045,76.314,0.776,0.388,1.01,134,5.196,550,21.328,,,,,46718888,119615,1811.637,4.638,154069,5.974,0.0084,119.4,tests performed,38586639,19829190,18410862,346587,142490,107253,149.63,76.89,71.39,1.34,4159,31914,0.124,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/23,202115,1464,1324.286,1973,5,9.429,7837.494,56.77,51.352,76.508,0.194,0.366,1.02,143,5.545,531,20.591,,,,,46839190,120302,1816.302,4.665,150652,5.842,0.0088,113.8,tests performed,38695296,19861082,18472524,361690,108657,103295,150.05,77.02,71.63,1.4,4006,30676,0.119,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/24,203642,1527,1361.429,1978,5,8,7896.707,59.213,52.793,76.702,0.194,0.31,1.02,130,5.041,563,21.832,,,,,47022573,183383,1823.413,7.111,150486,5.835,0.009,110.5,tests performed,38801068,19892336,18533097,375635,105772,100063,150.46,77.14,71.87,1.46,3880,29649,0.115,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/25,205269,1627,1378.857,1985,7,7.429,7959.798,63.091,53.468,76.973,0.271,0.288,1.03,130,5.041,557,21.599,,,,,47196759,174186,1830.168,6.754,150158,5.823,0.0092,108.9,tests performed,38906974,19922295,18594054,390625,105906,96933,150.87,77.25,72.1,1.51,3759,28374,0.11,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/26,206749,1480,1396,1990,5,7.429,8017.189,57.391,54.133,77.167,0.194,0.288,1.03,121,4.692,536,20.785,,,,,47377526,180767,1837.177,7.01,151305,5.867,0.0092,108.4,tests performed,39011295,19950573,18655024,405698,104321,94647,151.28,77.36,72.34,1.57,3670,27467,0.107,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/27,207984,1235,1363.143,1994,4,7.143,8065.079,47.89,52.859,77.322,0.155,0.277,1.03,126,4.886,512,19.854,,,,,47518617,141091,1842.648,5.471,150501,5.836,0.0091,110.4,tests performed,39062854,19965449,18685541,411864,51559,91722,151.48,77.42,72.46,1.6,3557,26542,0.103,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/28,209139,1155,1355.714,1997,3,7,8109.867,44.788,52.571,77.438,0.116,0.271,1.03,126,4.886,542,21.017,,,,,47644188,125571,1847.518,4.869,149274,5.788,0.0091,110.1,tests performed,39095588,19975729,18704697,415162,32734,93063,151.6,77.46,72.53,1.61,3609,26889,0.104,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-11014.8,-3.41,0.11,-427.125303
AUS,Oceania,Australia,2021/11/29,210238,1099,1369.571,2006,9,5.429,8152.483,42.616,53.108,77.787,0.349,0.211,1.04,124,4.808,543,21.056,,,,,47767406,123218,1852.296,4.778,149788,5.808,0.0091,109.4,tests performed,39190803,20001144,18759075,430584,95215,86309,151.97,77.56,72.74,1.67,3347,24565,0.095,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/11/30,211655,1417,1362.857,2011,5,5.429,8207.431,54.948,52.848,77.981,0.194,0.211,1.05,119,4.615,532,20.63,,,,,47895779,128373,1857.274,4.978,150941,5.853,0.009,110.8,tests performed,39282954,20025197,18808812,448945,92151,83951,152.33,77.65,72.94,1.74,3255,23445,0.091,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/1,213357,1702,1387.857,2021,10,6.143,8273.43,65.999,53.817,78.369,0.388,0.238,1.06,118,4.576,513,19.893,,,,,48083702,187923,1864.561,7.287,151590,5.878,0.0092,109.2,tests performed,39375629,20047381,18858248,470000,92675,82080,152.69,77.74,73.13,1.82,3183,22149,0.086,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/2,214879,1522,1372.857,2033,12,6.857,8332.449,59.019,53.236,78.834,0.465,0.266,1.07,115,4.459,511,19.815,,,,,48260895,177193,1871.432,6.871,152019,5.895,0.009,110.7,tests performed,39474565,20068712,18910601,495252,98936,81084,153.07,77.82,73.33,1.92,3144,20917,0.081,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/3,216587,1708,1405.429,2042,9,7.429,8398.681,66.232,54.499,79.183,0.349,0.288,1.08,116,4.498,517,20.048,,,,,48445060,184165,1878.573,7.141,152505,5.914,0.0092,108.5,tests performed,39572839,20088965,18962130,521744,98274,80221,153.45,77.9,73.53,2.02,3111,19770,0.077,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/4,217836,1249,1407.429,2050,8,8,8447.114,48.433,54.576,79.494,0.31,0.31,1.09,112,4.343,541,20.979,,,,,48606950,161890,1884.851,6.278,155476,6.029,0.0091,110.5,tests performed,39621796,20099492,18990458,531846,48957,79849,153.64,77.94,73.64,2.06,3096,19149,0.074,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/5,219121,1285,1426,2056,6,8.429,8496.943,49.829,55.297,79.726,0.233,0.327,1.11,118,4.576,562,21.793,,,,,48763394,156444,1890.918,6.066,159887,6.2,0.0089,112.1,tests performed,39652404,20106757,19008755,536892,30608,79545,153.76,77.97,73.71,2.08,3085,18718,0.073,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-10962.2,-3.36,1.72,-425.0856118
AUS,Oceania,Australia,2021/12/6,220555,1434,1473.857,2065,9,8.429,8552.549,55.607,57.152,80.075,0.349,0.327,1.13,133,5.157,543,21.056,,,,,48911557,148163,1896.663,5.745,163450,6.338,0.009,110.9,tests performed,39739219,20124711,19055462,559046,86815,78345,154.1,78.04,73.89,2.17,3038,17652,0.068,72.69,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/7,222260,1705,1515,2072,7,8.714,8618.665,66.115,58.748,80.347,0.271,0.338,1.14,125,4.847,529,20.513,,,,,49065149,153592,1902.619,5.956,167053,6.478,0.0091,110.3,tests performed,39827552,20142711,19101361,583480,88333,77800,154.44,78.11,74.07,2.26,3017,16788,0.065,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/8,223914,1654,1508.143,2082,10,8.714,8682.803,64.138,58.482,80.735,0.388,0.338,1.16,123,4.77,539,20.901,,,,,49272594,207445,1910.663,8.044,169842,6.586,0.0089,112.6,tests performed,39922685,20161524,19149409,611752,95133,78151,154.81,78.18,74.26,2.37,3030,16306,0.063,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/9,225625,1711,1535.143,2084,2,7.286,8749.151,66.348,59.529,80.812,0.078,0.283,1.19,130,5.041,544,21.095,,,,,49462060,189466,1918.01,7.347,171595,6.654,0.0089,111.8,tests performed,40019239,20180465,19196983,641791,96554,77811,155.18,78.25,74.44,2.49,3017,15965,0.062,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/10,227382,1757,1542.143,2100,16,8.286,8817.283,68.132,59.8,81.433,0.62,0.321,1.24,139,5.39,541,20.979,,,,,49651387,189327,1925.352,7.342,172332,6.683,0.0089,111.7,tests performed,40105497,20196129,19238301,671067,86258,76094,155.52,78.32,74.6,2.6,2951,15309,0.059,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/11,228925,1543,1584.143,2104,4,7.714,8877.116,59.834,61.429,81.588,0.155,0.299,1.29,140,5.429,535,20.746,,,,,49847183,195796,1932.944,7.592,177176,6.87,0.0089,111.8,tests performed,40154757,20205275,19262415,687067,49260,76137,155.71,78.35,74.69,2.66,2952,15112,0.059,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/12,230768,1843,1663.857,2106,2,7.143,8948.583,71.467,64.52,81.665,0.078,0.277,1.36,142,5.506,569,22.064,,,,,50037304,190121,1940.317,7.372,181987,7.057,0.0091,109.4,tests performed,40177641,20208813,19271471,697357,22884,75034,155.8,78.36,74.73,2.7,2910,14579,0.057,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-10940.7,-3.32,0.71,-424.2518977
AUS,Oceania,Australia,2021/12/13,232738,1970,1740.429,2113,7,6.857,9024.974,76.391,67.489,81.937,0.271,0.266,1.43,141,5.468,610,23.654,,,,,50201142,163838,1946.67,6.353,184226,7.144,0.0094,105.9,tests performed,40331164,20230376,19329106,771682,153523,84564,156.39,78.45,74.95,2.99,3279,15095,0.059,65.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/14,235547,2809,1898.143,2117,4,6.429,9133.9,108.926,73.605,82.092,0.155,0.249,1.5,153,5.933,625,24.236,,,,,50379629,178487,1953.591,6.921,187783,7.282,0.0101,98.9,tests performed,40492691,20249293,19375276,868122,161527,95020,157.02,78.52,75.13,3.37,3685,15226,0.059,50.46,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/15,238970,3423,2150.857,2126,9,6.286,9266.635,132.735,83.405,82.441,0.349,0.244,1.56,149,5.778,672,26.058,,,,,50602280,222651,1962.225,8.634,189955,7.366,0.0113,88.3,tests performed,40675738,20268871,19421269,985598,183047,107579,157.73,78.6,75.31,3.82,4172,15335,0.059,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/16,242772,3802,2449.571,2134,8,7.143,9414.067,147.432,94.988,82.751,0.31,0.277,1.61,142,5.506,716,27.765,,,,,50870821,268541,1972.638,10.413,201252,7.804,0.0122,82.2,tests performed,40874143,20289049,19468074,1117020,198405,122129,158.5,78.68,75.49,4.33,4736,15512,0.06,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/17,246789,4017,2772.429,2142,8,6,9569.836,155.769,107.508,83.061,0.31,0.233,1.65,148,5.739,717,27.803,,,,,51123566,252745,1982.439,9.801,210311,8.155,0.0132,75.9,tests performed,41082774,20309711,19515162,1257901,208631,139611,159.31,78.76,75.67,4.88,5414,16226,0.063,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/18,250651,3862,3103.714,2146,4,6,9719.594,149.758,120.354,83.216,0.155,0.233,1.68,146,5.662,759,29.432,,,,,51390929,267363,1992.807,10.368,220535,8.552,0.0141,71.1,tests performed,41187932,20320601,19538547,1328784,105158,147596,159.72,78.8,75.77,5.15,5723,16475,0.064,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/19,254682,4031,3416.286,2146,0,5.714,9875.906,156.312,132.475,83.216,0,0.222,1.72,151,5.855,754,29.238,,,,,51658265,267336,2003.173,10.367,231566,8.98,0.0148,67.8,tests performed,41251388,20328607,19553057,1369724,63456,153392,159.96,78.83,75.82,5.31,5948,17113,0.066,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-10934.3,-3.29,0.21,-424.0037223
AUS,Oceania,Australia,2021/12/20,259174,4492,3776.571,2154,8,5.857,10050.094,174.188,146.446,83.527,0.31,0.227,1.76,156,6.049,774,30.014,,,,,51932242,273977,2013.797,10.624,247300,9.59,0.0153,65.5,tests performed,41445662,20346169,19587839,1511654,194274,159214,160.72,78.9,75.96,5.86,6174,16542,0.064,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/21,264705,5531,4165.429,2162,8,6.429,10264.572,214.478,161.524,83.837,0.31,0.249,1.81,156,6.049,794,30.789,,,,,52202944,270702,2024.294,10.497,260474,10.101,0.016,62.5,tests performed,41652458,20363806,19620308,1668344,206796,165681,161.52,78.97,76.08,6.47,6425,16359,0.063,55.56,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/22,273062,8357,4870.286,2173,11,6.714,10588.634,324.063,188.857,84.263,0.427,0.26,1.87,161,6.243,860,33.349,,,,,52513245,310301,2036.327,12.033,272995,10.586,0.0178,56.1,tests performed,41867748,20380970,19651146,1835632,215290,170287,162.35,79.03,76.2,7.12,6603,16014,0.062,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/23,281280,8218,5501.143,2182,9,6.857,10907.307,318.673,213.32,84.612,0.349,0.266,1.9,172,6.67,911,35.326,,,,,52832431,319186,2048.704,12.377,280230,10.867,0.0196,50.9,tests performed,42060100,20397079,19678606,1984415,192352,169422,163.1,79.09,76.31,7.7,6570,15433,0.06,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/24,291135,9855,6335.143,2188,6,6.571,11289.458,382.151,245.66,84.845,0.233,0.255,1.94,167,6.476,906,35.132,,,,,53154261,321830,2061.184,12.48,290099,11.249,0.0218,45.8,tests performed,,,,,,146468,,,,,5680,13131,0.051,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/25,300594,9459,7134.714,2190,2,6.286,11656.254,366.795,276.666,84.923,0.078,0.244,1.97,171,6.631,969,37.575,,,,,53454234,299973,2072.816,11.632,294758,11.43,0.0242,41.3,tests performed,,,,,,138296,,,,,5363,12225,0.047,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/26,310478,9884,7970.857,2196,6,7.143,12039.53,383.276,309.089,85.155,0.233,0.277,2.01,179,6.941,1000,38.777,,,,,53697393,243159,2082.245,9.429,291304,11.296,0.0274,36.5,tests performed,42203960,20410720,19699622,2093618,,136082,163.66,79.15,76.39,8.12,5277,11730,0.045,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-10815.9,-3.22,3.9,-419.4124782
AUS,Oceania,Australia,2021/12/27,322275,11797,9014.429,2202,6,6.857,12496.987,457.457,349.556,85.388,0.233,0.266,2.06,190,7.368,1067,41.375,,,,,53909580,212187,2090.473,8.228,282477,10.954,0.0319,31.3,tests performed,42235002,20413876,19704056,2117070,31042,112763,163.78,79.16,76.41,8.21,4373,9672,0.038,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/28,339953,17678,10749.714,2210,8,6.857,13182.493,685.507,416.846,85.698,0.31,0.266,2.13,171,6.631,1177,45.641,,,,,54134598,225018,2099.199,8.726,275951,10.701,0.039,25.7,tests performed,42272089,20417817,19709450,2144822,37087,88519,163.92,79.17,76.43,8.32,3433,7716,0.03,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/29,361322,21369,12608.571,2224,14,7.286,14011.128,828.634,488.928,86.241,0.543,0.283,2.18,167,6.476,1310,50.798,,,,,54436495,301897,2110.906,11.707,274750,10.654,0.0459,21.8,tests performed,42420659,20430343,19733014,2257302,148570,78987,164.5,79.22,76.52,8.75,3063,7053,0.027,56.94,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/30,395133,33811,16264.714,2239,15,8.143,15322.23,1311.103,630.703,86.823,0.582,0.316,2.23,171,6.631,1465,56.809,,,,,54703523,267028,2121.26,10.355,267299,10.365,0.0608,16.4,tests performed,42580539,20444346,19755837,2380356,159880,74348,165.12,79.28,76.61,9.23,2883,6752,0.026,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2021/12/31,425496,30363,19194.429,2253,14,9.286,16499.628,1177.398,744.31,87.365,0.543,0.36,2.21,182,7.057,1605,62.238,,,,,54958964,255441,2131.166,9.905,257815,9.997,0.0745,13.4,tests performed,,,,,,76438,,,,,2964,6859,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/1/1,462955,37459,23194.429,2257,4,9.571,17952.191,1452.563,899.42,87.521,0.155,0.371,2.2,194,7.523,1828,70.885,,,,,55239454,280490,2142.042,10.877,255031,9.889,0.0909,11,tests performed,,,,,,78527,,,,,3045,6966,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/1/2,492563,29608,26012.143,2266,9,10,19100.312,1148.121,1008.683,87.87,0.349,0.388,2.17,217,8.415,2003,77.671,,,,,55443761,204307,2149.965,7.922,249481,9.674,0.1043,9.6,tests performed,42768270,20460234,19778026,2530010,,80616,165.84,79.34,76.69,9.81,3126,7073,0.027,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,-10783.7,-3.19,1.09,-418.1638459
AUS,Oceania,Australia,2022/1/3,537308,44745,30719,2270,4,9.714,20835.407,1735.095,1191.203,88.025,0.155,0.377,2.17,237,9.19,2207,85.582,,,,,55646598,202837,2157.83,7.865,248145,9.622,0.1238,8.1,tests performed,42812691,20463839,19782523,2566329,44421,82527,166.02,79.35,76.71,9.95,3200,7138,0.028,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/1/4,608803,71495,38407.143,2290,20,11.429,23607.797,2772.39,1489.329,88.8,0.776,0.443,2.17,248,9.617,2524,97.874,,,,,55858644,212046,2166.053,8.223,246292,9.551,0.1559,6.4,tests performed,43024593,20475452,19806589,2742552,211902,107501,166.84,79.4,76.8,10.63,4169,8234,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/1/5,684229,75426,46129.571,2302,12,11.143,26532.621,2924.824,1788.785,89.266,0.465,0.432,2.11,258,10.005,2707,104.97,,,,,56078371,219727,2174.573,8.52,234554,9.095,0.1967,5.1,tests performed,43286155,20488662,19832376,2965117,261562,123642,167.85,79.45,76.9,11.5,4795,8331,0.032,40.28,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/1/6,762458,78229,52475,2321,19,11.714,29566.139,3033.517,2034.844,90.002,0.737,0.454,2.04,275,10.664,2904,112.61,,,,,56326737,248366,2184.204,9.631,231888,8.992,0.2263,4.4,tests performed,43558448,20503096,19857649,3197703,272293,139701,168.91,79.51,77,12.4,5417,8393,0.033,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
AUS,Oceania,Australia,2022/1/7,860550,98092,62150.571,2337,16,12,33369.891,3803.753,2410.038,90.623,0.62,0.465,1.98,293,11.362,3107,120.481,,,,,56585287,258550,2194.23,10.026,232332,9.009,0.2675,3.7,tests performed,43823668,20516623,19882365,3424680,265220,168650,169.94,79.56,77.1,13.28,6540,9569,0.037,45.83,25788217,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,,,,
